No	From	To	Tokens	TokenBalance	Block	TxIndex	TxHash
654	0x0000000000000000000000000000000000000000	0xdd9da16f27e420e62c8c1fc3b98e0122fc5f6520	95.736	16281051.544636279393231438	3913206	71	0x902f16d665dd0d9cf49fbc49960625460add7191b5c7a60fde5d7494976b09e2
655	0x0000000000000000000000000000000000000000	0x5e46be17e9dbadca7c7289e9074c5a926f70e958	12.44568	16281063.990316279393231438	3913206	90	0x3d8e759df0f1ba9ebdf0547622e014b7c0da04681ba2457f62831cb9baeda358
656	0x0000000000000000000000000000000000000000	0x4ad9178b47868752beb5aac9685388cac1f1cb7a	622.284	16281686.274316279393231438	3913207	14	0x265495114b3832522e7f639218ef4c889f726d8f631700a50b8ecdeea15e4304
657	0x0000000000000000000000000000000000000000	0x97d1063d58b9591cd6e2f611e8e1946dcbcbf93d	239.34	16281925.614316279393231438	3913207	16	0xccdf65b0cf3aa9fd5b6c4b2eedb3544f903d1f7b59bf1e92e24138abd06228b2
658	0x0000000000000000000000000000000000000000	0x55d05c7aff7f5b5fc5a0f789312896261148dec9	521.7612	16282447.375516279393231438	3913208	2	0x0aadd7ea405de78e741d94d43af052cf2fd2d29919781e0ea5abd87d20423a66
659	0x0000000000000000000000000000000000000000	0x40f903869321ed1df7a5a01c7beb6fb122c19b17	478.68	16282926.055516279393231438	3913208	25	0x92e9247e2be1c227ead442d4d98c8c7eee0f2af38f57b68f8e9c244c43beea01
660	0x0000000000000000000000000000000000000000	0x8fdd785c12c39fd7a4fc57c972af4415d1eda0e6	478.68	16283404.735516279393231438	3913208	29	0x7f8a890ed8dcef2942c0b54289956ba4932ed2787cb32ae68d7d8f5eac3e82ed
661	0x0000000000000000000000000000000000000000	0x151797660e5802b2a3a8aa853f96608dbf850e39	28.7208	16283433.456316279393231438	3913209	0	0xf5b9de986d983a13a8e1b6e374caac80e65806f45295dc1489a4218b8e5cbaad
662	0x0000000000000000000000000000000000000000	0xb45cca0d36826662683cf7d0b2fdac687f02d0c4	3829.44	16287262.896316279393231438	3913209	1	0x6d67cb0fd50d7d6e7dd5efce875463d4dda5bd48c97263311487d86fc5e1642b
663	0x0000000000000000000000000000000000000000	0x04994e980f070a53e28cb24319db99b0ec91897c	12.44568	16287275.341996279393231438	3913209	7	0x9a864a3f8e44616032287ab646a31eca822a7b2da0a0d18e6cbb1ae01628febf
664	0x0000000000000000000000000000000000000000	0x55a0b2b1a705dd09f15e7120cc0c39acb9ea7978	28720.8	16315996.141996279393231438	3913210	1	0x99703dafbff7643f12e2a30e0cbc53c38d44f1dc8f2bb5d15d055819ce081cc5
665	0x0000000000000000000000000000000000000000	0x761fbe74afe6edd836da3b21877f6ee4591ee93e	8808.66936	16324804.811356279393231438	3913211	22	0x435dce530bc126459e209746e7fd7cacb19a5e50716ecd01c966f2ed33647361
666	0x0000000000000000000000000000000000000000	0x5113c12e12427747e73b87b76bc524124acb69d2	9573.6	16334378.411356279393231438	3913212	0	0x37431e27f750913f6500ba7c0bfd5d65ae7eb6b522135b728ecabc267b4b46fc
667	0x0000000000000000000000000000000000000000	0x605c376002b4300de4d5be3345d3ec35783ae315	1914.72	16336293.131356279393231438	3913212	23	0x6024321f93f092562b6239a80aa25f2d82d6a15b208c402080d88abe5a11b1f0
668	0x0000000000000000000000000000000000000000	0x5e91a5f226299856d227c552827aad9859227be2	2388.6132	16338681.744556279393231438	3913213	0	0xb184a00fc93a0ad51875acc2e6ea2836a2c5f4060e2eec3cd48839aeed1aabde
669	0x0000000000000000000000000000000000000000	0x6994094171e0fd59646e9b22937552fee6b8ccb5	1153.6188	16339835.363356279393231438	3913213	2	0x601d40c03b30b63215ac802ffb7653fe4188d5b015a61732cb76353c3daad680
670	0x0000000000000000000000000000000000000000	0x4903e86a86a274782f05f80b48fc1552530a8061	3350.76	16343186.123356279393231438	3913213	4	0x0d10975469855889f41f9a424f90d4607daaa20a17909f73324f39ccf098dca4
671	0x0000000000000000000000000000000000000000	0xa1725add1f825825610ded10ea636fc9f673948b	6462.18	16349648.303356279393231438	3913213	11	0x81699066a81bfa174b42f0aa410f45c4e05df9a65c8dbf5bd8f2512787cb3a1e
672	0x0000000000000000000000000000000000000000	0x05c2deab3e3486b18ee8a1e5787073154340e22b	7180.2	16356828.503356279393231438	3913213	12	0x5490b71587becb35c6f91c1c1c676adbe334c2d4f5e8a09d6714e29b31090934
673	0x0000000000000000000000000000000000000000	0x2ecb3d65993040d26944b347119eefa31f7bf3b4	957.36	16357785.863356279393231438	3913213	18	0xd09272116a263206fac91e2daef20bbd5e7835912743d8be161549d31fd14398
674	0x0000000000000000000000000000000000000000	0x0c52f8bb5f046b73140a6ddceca0459db5eeddab	2393.4	16360179.263356279393231438	3913213	31	0x05d0f9e3f05d3d2ea66ff2f3be2cdcc1b18dbbd9bd1a62e77d65d3cacc67aa20
675	0x0000000000000000000000000000000000000000	0xd2b978c9187e69482931016fbcd0a078062e155a	148.3908	16360327.654156279393231438	3913213	53	0x9f0a785270a405888af61e8d336ea97dc8f4f5763a65f0676740b23f0d198e4f
676	0x0000000000000000000000000000000000000000	0xec286f8be15c3acbcb9eda7a5c4393fd18f44bba	957.36	16361285.014156279393231438	3913214	48	0x133e6eed6f45a14a4b318b501a3ab02b53f753c347eab06246bef7e99de9c95d
677	0x0000000000000000000000000000000000000000	0xe8af12e3c4d34d3aa27a38258d6ce1b803a37e02	4786.8	16366071.814156279393231438	3913214	54	0xd6f14b7209f988a4958b93c5e835cfb9d0ebdc4a48af04c3ddb8fb6f0b781fe2
678	0x0000000000000000000000000000000000000000	0x12bd7ebdee1f0b2382b5f759bd66b6968c38513a	382.944	16366454.758156279393231438	3913214	55	0x617adbfc05377889ca6aa4960e4c15c8ea9db8d9b38e6222d4d5ad4f16099d40
679	0x0000000000000000000000000000000000000000	0xca8027589471977ab2c386d4c6284c8f73330234	311.142	16366765.900156279393231438	3913215	2	0x2b9c13e6fb09bf849d1b1600c09834db97a7a8961820f30bd4b21c42903517c1
680	0x0000000000000000000000000000000000000000	0x00a920e243c267ae109ff763bac80a1758557894	11967	16378732.900156279393231438	3913215	3	0x32bb2d184d1bef61acac3d4fe9a8e690f761f71239c13bade8d6acf25621aadf
681	0x0000000000000000000000000000000000000000	0xd682bda378e3b635d28effd8a2a662d48ecf115f	957.36	16379690.260156279393231438	3913215	4	0xcb079fef0ab07f46aed0b7269292c89c99ded9f5d348e3305edfe771bd095582
682	0x0000000000000000000000000000000000000000	0x3753ab76624d6470ce49aeeba5cc0dd5edfc4c93	8265.84624	16387956.106396279393231438	3913215	46	0x703d9c42a2289b20821bf5751aa77544372efe12cc08560323d49a9ad48f6f89
683	0x0000000000000000000000000000000000000000	0x411ee8d7e63389a5ea3aeff1f79363c0132d6859	957.36	16388913.466396279393231438	3913215	49	0xea0e3386f5f2f00ea1c6258cb3675099886b4eb01812b32b511fbbe906b170bb
684	0x0000000000000000000000000000000000000000	0xa16840bc08c6d03925939b36d40cb48fe982d028	234.1119671364	16389147.578363415793231438	3913215	51	0xfbcf9b3d42f4f2f14a50e6e045399f859a5c47f00e3b8dac69753d0f4bfc5af4
685	0x0000000000000000000000000000000000000000	0x2298ea5e86ec717d181d0f68ed00fda0c2e35d33	26.758212	16389174.336575415793231438	3913215	62	0x24e6b3c393ff8299e40cc0f467c3134eb8492d4cfe3a078f866665ddf156d188
686	0x0000000000000000000000000000000000000000	0x180d932fbd59c12c180087085cdcdfa50f20c7db	478.68	16389653.016575415793231438	3913216	32	0x61435a5413f8930062fe5336d836f182f4033778f706701d56f7d67f3c9ee0c5
687	0x0000000000000000000000000000000000000000	0x5326b57f1184ee8a1a2fcab2f2562fccb8027f7a	239.34	16389892.356575415793231438	3913216	34	0xbcbaf2098443fb6e17e8afb6f0161d96abe6eafb22cf70127d1bb126a4f24bde
688	0x0000000000000000000000000000000000000000	0xef5feaeb48d2512a34e6eba9f7e637f1b49f8254	607.9236	16390500.280175415793231438	3913216	35	0xc356edbbc2b6f82f24deb79466212ade4bccc61fbcd3d0026813dbcbaf6a16cb
689	0x0000000000000000000000000000000000000000	0x1b22a64ea64c2f4cf1d6ae25c855db5fe1ca0e20	14360.4	16404860.680175415793231438	3913216	37	0x460243c50478997f93b2913dd2c0f7d05b3a631c80cbc5cf24fd3fde7931e214
690	0x0000000000000000000000000000000000000000	0xe836c830a9819b644e7c80c7f4c1edb480f8c59b	1436.04	16406296.720175415793231438	3913216	38	0xb43db71c53ab6b316facf1147e25dd9ec8f1f36d2f8eddfadc0a11665d2cad7c
691	0x0000000000000000000000000000000000000000	0x2b9d22382980276052456509ad2009b9eb7b6521	143.604	16406440.324175415793231438	3913216	45	0xd4c5dc07c1f63d93dcb384ef157e95b53de86658d81f16779b9e4d9d2748e658
692	0x0000000000000000000000000000000000000000	0x94e2c45be73cf6ad58f4b63d0c4b2f8f55cf7141	1436.04	16407876.364175415793231438	3913216	49	0xf1800b6799b29901e6287d47ea5ead8dbfcc95c7cd5ba68b64971d3ab7fba991
693	0x0000000000000000000000000000000000000000	0xf052c41ecdbc42ef0c6b8649b10e6c7aef987641	19147.2	16427023.564175415793231438	3913217	0	0x035b454d325b8d94f8ef257e9f5f7c0973f8bbad1630a3bb09899fc7dfc29632
694	0x0000000000000000000000000000000000000000	0x9c3fbdc000964207e3a8607a8d79e32f8514c322	95.736	16427119.300175415793231438	3913217	24	0xcad8562ffc4f6dbe63ab498cacf246fc852e27572a4d17b324389270f9b86218
695	0x0000000000000000000000000000000000000000	0xe933b93898c9688ecb77949907c9437190be650a	1436.04	16428555.340175415793231438	3913217	38	0x0bdd2cd869e3ff3492fd36c3001b4af3a1b3b54aff3fb009924b2a496d8c5bbf
696	0x0000000000000000000000000000000000000000	0x7a82fb208303aab2369105ba03c9c0146ac8fd86	239.34	16428794.680175415793231438	3913218	6	0xd8ee0e4c104abdabc42bc1759b460adc23129c771ef894c4221dabbc38dbdbeb
697	0x0000000000000000000000000000000000000000	0x6d6bf8a1dd43b5cce6ed6f48c5110304f5d61731	143.604	16428938.284175415793231438	3913218	11	0x66c7281530058a8240db0ce5d1391db28812f4bbf123966c3d04dc147a8c4c8d
698	0x0000000000000000000000000000000000000000	0x00c84b0d12a70d0b4f2473b93da369be481eecec	114.8832	16429053.167375415793231438	3913218	12	0xc190674e863efcea6dbd2f46b2a1cfab839dd579283d2dd9e240a24d11cd41ae
699	0x0000000000000000000000000000000000000000	0x6a49478e40cad6dc038d47e0911ef0e0e5588d5d	191.472	16429244.639375415793231438	3913218	19	0x8151c96d0956cf1a82e9027af05f09d529bbcb996bcf1ba610307436b75e0aa5
700	0x0000000000000000000000000000000000000000	0x64ec44cd404d88adb4aea25e5caee45e5a3790c7	957.36	16430201.999375415793231438	3913218	43	0x5c53eb161075374e51b1e51304541426b0d5c7c95072995533726c518d20816d
701	0x0000000000000000000000000000000000000000	0x0b89a4c13fc8f9d40a0a03744016292eb32b65f5	1914.72	16432116.719375415793231438	3913218	46	0x64631a1f769291f238baa0b7a6e9caaef613f7249cfe5ae70ab5180f75309ac6
702	0x0000000000000000000000000000000000000000	0x99b3c0c5a54642e3b6e031fa28b8806b720900e2	478.68	16432595.399375415793231438	3913218	51	0x7900b95481835331925d9023f11d84281be1ceea3e9b3703abd95520ac2062f2
703	0x0000000000000000000000000000000000000000	0x402710770885913d2c6f3d10a9961713cf5aa07e	923.8524	16433519.251775415793231438	3913218	64	0xab4c5d8f7773d1d24d6aebab5a516a1b3b8800c929952bf4269fcc719af81e8f
704	0x0000000000000000000000000000000000000000	0x07bdd68020a16a44c0fd68c9c8557d86a743e4ff	478.68	16433997.931775415793231438	3913219	1	0x86006b158a401b22c5222266b9a7da5f9d0b2508c530e2b34c01711510a137d5
705	0x0000000000000000000000000000000000000000	0xe02cccaa6ba439d730028041e2dabaa5584f9fa8	11967	16445964.931775415793231438	3913219	3	0xfd15a05b2329056f5077813e4a7346dd0ef77d600da866fc4b920c604dfbb11f
706	0x0000000000000000000000000000000000000000	0x1337712c10e01c6abd22ae32d1c74f88154621b7	5907.839623389654150663	16451872.771398805447382101	3913219	6	0x778afecf8ab1e7318fdf8aa03486bdca6523e921c14417e8e57ad522cc0a63e1
707	0x0000000000000000000000000000000000000000	0xf8047e5a6c8a96858b94633974059e28489fccfa	5265.48	16457138.251398805447382101	3913219	11	0x4843e715b1326a9f7ea3cd78b88ff46ab0e18281bdb14afebdf41fb3a51381a8
708	0x0000000000000000000000000000000000000000	0x7812c529773fd9f81a26ee17b799b9a88faeb4e1	2374.2528	16459512.504198805447382101	3913219	18	0x32e1fd76a815dd388d4729cb257151cf2c581d7b41971b6d0545ecea163a6e04
709	0x0000000000000000000000000000000000000000	0x5865c90dc62ee5c5eb02ae3fbf778e335a4b8772	19.1472	16459531.651398805447382101	3913219	35	0xad4f300356d5b113e631c6cdad0bb148291b628d4780f5556e34627be05807b0
710	0x0000000000000000000000000000000000000000	0x53e48e09c42b717906e8f0e7cf562af347877787	1847.7048	16461379.356198805447382101	3913219	52	0xa13cd619589afb7bdfeedfd4427fcca63defc4977ebe41ecad9d9110d61a8e9e
711	0x0000000000000000000000000000000000000000	0xab61a20f43aaa0e3df716df76e111090b1e0de36	23.934	16461403.290198805447382101	3913219	59	0x3552d51cf5a5d5b281fbd2eae7b1932041c5b30494f613c9f2830c6ab11a45c4
712	0x0000000000000000000000000000000000000000	0x1a94274ad2c8d8b8cbb172aa45f6dccfb1f62127	1.43604	16461404.726238805447382101	3913219	62	0x519dbd15e40f8ccefa605d3994fec6c176ec229c9fe06f3230a5d8b9cc879eb2
713	0x0000000000000000000000000000000000000000	0x486ac3ed9a534d019e9e2c600ed7111aa05624a6	29678.16	16491082.886238805447382101	3913220	38	0x6f9ef904fbc584ed9285e9df26f634c95cec66577d9fe609768c24f9cd680e0e
714	0x0000000000000000000000000000000000000000	0x934111bb6536935f9f9487a3f9e029a2009b9979	47.868	16491130.754238805447382101	3913220	40	0xf6e94d927f1007232ef84fb3e482456d268d297ce5410c352400ebbee573db95
715	0x0000000000000000000000000000000000000000	0x0788072271f8e7e736e5f54990d703dfcd88e168	1436.04	16492566.794238805447382101	3913220	41	0x4173c208fdfc2cc0110fb6da7e2c27496fcb4274607444ea9c3b2772837cc426
716	0x0000000000000000000000000000000000000000	0x4f48e1b03e95b6ca0a2e03bda03211e76ec1c4d5	23.934	16492590.728238805447382101	3913220	69	0xd0eed493d9427df0487d96d3bf2d7a6175313f756419620481e88de1a2e80a1d
717	0x0000000000000000000000000000000000000000	0x7a7eec9853ecab11f2ae1644159bc0597baa8228	62.1011046276	16492652.829343433047382101	3913221	2	0xed7651ca5a5337bca4789d80b39980ea9937a92fa132625f6b6e1d1cf2dc15bb
718	0x0000000000000000000000000000000000000000	0x4ce37b6f2d29b35ea7eb1a604e596f5b3388b07b	4786.8	16497439.629343433047382101	3913221	4	0xe78f26929060e6a73549323ea0dbb6d4e5d45ff48f45bd59004df7b5d6da539c
719	0x0000000000000000000000000000000000000000	0x0074ca1979889653aaefd4b112b93b029e682288	478.68	16497918.309343433047382101	3913221	11	0x157b9e64038756f1db459125f254053eeb06d0d36ce3f5be24aa0ef1c1488233
720	0x0000000000000000000000000000000000000000	0xe1ac36d0e4c86e37981f322a9582aab2ede31cd7	478.68	16498396.989343433047382101	3913221	20	0xb0a4fedfdd49a88ccd863a421ae625b3440853e76a55acb2aa5c36eb42937595
721	0x0000000000000000000000000000000000000000	0x0e90e3eec93b3d31a51a8d7eddb4f161f0001d84	7180.2	16505577.189343433047382101	3913222	3	0xd71a8268111e0b6857f6e47ecc21ea6a1c5d98ffeae8c0f66a50d367d989c726
722	0x0000000000000000000000000000000000000000	0xdc2a23bc9455986897d2e513b9887c795b9a355b	263.274	16505840.463343433047382101	3913222	5	0x0ebd511e64d67213195bc9a06475ea4a58f32609675767054b1d1fd839c85bad
723	0x0000000000000000000000000000000000000000	0x283523827a006b3229017839ecb8126de6204271	478.68	16506319.143343433047382101	3913222	29	0xfa83c7e3727a0389229ddb0328356fd27cf36dab0436f93bf74b9a6eca62bb95
724	0x0000000000000000000000000000000000000000	0x29feaa65869e737ad53bfc2325bd8ffed8d27a07	14360.4	16520679.543343433047382101	3913223	0	0x6770afa1f6d68b10770229e6855742fd254092684c990a9f478dcd9b8bcc0e7f
725	0x0000000000000000000000000000000000000000	0xfdd3eac4535900d55d67754bfc5009f7d3c65f41	471.47275458	16521151.016098013047382101	3913223	20	0xd2dc4794c60e6183690412c4ebcfb6b3ad05357bef5fc8ff3839a6c9ef40f8ff
726	0x0000000000000000000000000000000000000000	0x0ad1fc9f0759fd214d7be8978263ce1fedc9c810	95.736	16521246.752098013047382101	3913223	21	0xf65ca24cedf021dfcd7f8754a1de1cf31723524d908191522f8950b908ad567e
727	0x0000000000000000000000000000000000000000	0x4e532cd2bbd887ac97fd1278ea2efe9f324af12f	478.68	16521725.432098013047382101	3913224	0	0x77b3df3f551fcd8f29c50e1abb4d36038af0eff056d7ef3d8d3b2e0817364901
728	0x0000000000000000000000000000000000000000	0x3b1b3eadcbbb66084869b7bb08591733ad9bff9b	780.2484	16522505.680498013047382101	3913224	3	0x27b1a5c3c7217f7e8d9b86238494b846498a7af0dd8b5da1ff6e8412533443aa
729	0x0000000000000000000000000000000000000000	0x9c3fbdc000964207e3a8607a8d79e32f8514c322	19.1472	16522524.827698013047382101	3913224	6	0x26df60903ad0e38098a53737fcf78e2ec7957fbfc8385f837a6082754c4f404f
730	0x0000000000000000000000000000000000000000	0xbad43f5074c6fa0b1ef306fcbe666836028d6ffd	2527.4304	16525052.258098013047382101	3913224	7	0x70faa2dec51bb436c53c19af656551ea30131f7e3bf034fe7d03945cf333d017
731	0x0000000000000000000000000000000000000000	0x18d3a0d803a77f70068b34eefa5a1a8dc585654c	408.810050794124127979	16525461.06814880717151008	3913224	8	0xbb95bb206952f68617c4a890a78b222ac5f50782c382e4d253c4c648ff5f94d2
732	0x0000000000000000000000000000000000000000	0x349b86dafb01eb39c3b67541953ed9a99d3f9c00	95.736	16525556.80414880717151008	3913224	9	0xf1957992da9037b09a767eeafe679c8cc9b9d5bcfd6b461f017e4acbc639a012
733	0x0000000000000000000000000000000000000000	0x52284b841362691e77545fa9c65feae2d8b7355d	574.416	16526131.22014880717151008	3913224	11	0x129320b9af305c80cd18dc9c0dac9a9f4340b42caa3dacd7759a0874dc1c0074
734	0x0000000000000000000000000000000000000000	0xc86dcffd52eb937ec7fce67550893f31d6333bcc	957.36	16527088.58014880717151008	3913224	57	0x8064f6f206d7f84d293abfcbb569b54719b36022337f1557c2e6af54a4bce6d3
735	0x0000000000000000000000000000000000000000	0xbede6e1b9417dd9a44eaddb928c136b152a6ce9c	239.34	16527327.92014880717151008	3913224	61	0xbd2e150a176239fe54b3cb73d4a63ccbb1b9a80dac64c2ab2fcf176603b1a44b
736	0x0000000000000000000000000000000000000000	0xe0e21f46206f8f6902056fe1f78a96468b95a881	478.68	16527806.60014880717151008	3913224	71	0xfc69924369062f402620674a0812f4a962fd274fa673dd70c2bbfeded5ab6d4a
737	0x0000000000000000000000000000000000000000	0x00ef30429a06df64cd36b11ac736e76c9bc1dc86	23934	16551740.60014880717151008	3913225	2	0x57831c5fbeefb87b043bd67d2726e32650398a91ecc5704e291764bd7547b40b
738	0x0000000000000000000000000000000000000000	0x2d5bd67e09addd7053d9b7a8e8a28269a5249ad1	52.6548	16551793.25494880717151008	3913225	5	0x107965d56f10e0eb5a34ddbcfba1eaf264ee3331adf9acb5f5a8ccf4207e611d
739	0x0000000000000000000000000000000000000000	0x0bb952407eadbf38108d1c570a2e7b798f136774	47.868	16551841.12294880717151008	3913225	7	0x79f20c072a3552af0dfbeb826d95865fdcac662c21277fa537a1f3e8cdc00702
740	0x0000000000000000000000000000000000000000	0x64ec44cd404d88adb4aea25e5caee45e5a3790c7	2393.4	16554234.52294880717151008	3913225	22	0x8e0fbc7e49cf74089380d6958be5deca6e5ef4daae04d784fdac5f993f324b4d
741	0x0000000000000000000000000000000000000000	0x73ac5742843e8033c517a46f4c8157927df173cf	2010.456	16556244.97894880717151008	3913225	26	0x3b08715d7813f0e13f7310857efee93761deb8cf55bca4bbff0cb1a79345b8ae
742	0x0000000000000000000000000000000000000000	0x44cbf96f34bc4cf9902273090d9512e79f159c4a	478.68	16556723.65894880717151008	3913226	2	0x04f493993a7f81ccd4b5d1ed2d0b2bb5dbd511f96fbbf5f5a7828791f4f9a329
743	0x0000000000000000000000000000000000000000	0x4de2f824a5797bbd2108ce1f9f336e0ba305c723	479.41939811934970719	16557203.07834692652121727	3913226	3	0x68f37ee7d4b8dfd67b506aef5912f3ce7e53c075641303b17ed800e080731d92
744	0x0000000000000000000000000000000000000000	0x0334a4cc5f616e3bfa7345b8639b502b20e6d679	1579.644	16558782.72234692652121727	3913226	4	0x76507170be8c10c61a1a473c179b10d26aaeaf7486f6a241753abe63ebc7acd6
745	0x0000000000000000000000000000000000000000	0xddea624f3cc3da8e9fc2d9a85cdae1118fc8d22f	478.68	16559261.40234692652121727	3913227	2	0x56129c7c7c0db13a5086993e3674e0264a71a0657480230ff938552b464ffa79
746	0x0000000000000000000000000000000000000000	0x97d84fa169270414153a100bf93d66a0177913d7	468.14904	16559729.55138692652121727	3913227	13	0x5bb13362dc6992831c1cf5da7b57f12a42bcad14609e752662577808c9901287
747	0x0000000000000000000000000000000000000000	0x1f5522d00170e5f3711ff957acf038df3c6df50b	239.34	16559968.89138692652121727	3913227	14	0x89a16967f781f43d6f5f0d441cf2d77cc900511a72ae5ef915efaea6211e06b8
748	0x0000000000000000000000000000000000000000	0xa597bbaf9f5b88592ef12458a846c9a37273f751	239.34	16560208.23138692652121727	3913227	15	0xec06852a2684fd11f76f01985071c689c84b8b780bfd988e41a99430cf4ad0c3
749	0x0000000000000000000000000000000000000000	0x2f411046d5905360aa4e3177ca16170b9c08a295	199.999971408	16560408.23135833452121727	3913227	21	0x94494354c122aa5e29b725db58d010c5311a68df1ede6e0eac289791241497fd
750	0x0000000000000000000000000000000000000000	0x9d5eec2da0d778e96dc46562eee1cda8f28da459	1172.766	16561580.99735833452121727	3913228	0	0x922b2a60580b138e8101e222a19b42852a240eff75ebf9f70e052f09e9df93e6
751	0x0000000000000000000000000000000000000000	0x0b5a31f669dbb7a05bdf29104028f2651f2bcdd2	957.36	16562538.35735833452121727	3913229	6	0x069319d90efd37de22c88609a538f265f6f0547a30655fad18dd824b6374f8b0
752	0x0000000000000000000000000000000000000000	0x07bdd68020a16a44c0fd68c9c8557d86a743e4ff	957.36	16563495.71735833452121727	3913229	7	0x20726e179639f92202c32fe39043972241b7651e67cd2793f18833cb5e19ddb0
753	0x0000000000000000000000000000000000000000	0x71b580006ba651ee10ddbf5a0a8ba4c0ed224032	4786.8	16568282.51735833452121727	3913229	9	0xb877cec2994b6a99e8cd0c58761f865b9353a117e8febd749a4de34785e31d6e
